ID,name,price,lon,lat
236,"130 Western Ave Washington Park, Albany, NY",129900 ,-73.7740585 ,42.6605752 
237,"48 Judson St West Hill, Albany, NY",10000 ,-73.7648280 ,42.6654985 
239,"49 Park Ave Mansion Area, Albany, NY",10000 ,-73.7603020 ,42.6447540 
240,"30 Albany St Albany, NY",10000 ,-73.7417203 ,42.6688854 
241,"439 W Lawrence St New Scotland, Albany, NY",214900 ,-73.7968148 ,42.6592637 
242,"65 Kenosha St Delaware Avenue, Albany, NY",65000 ,-73.7814488 ,42.6352274 
243,"137 Green St Pastures, Albany, NY",50000 ,-73.7537871 ,42.6432291 
244,"9 Bittersweet Ln Albany, NY",274900 ,-73.7790717 ,42.7210824 
245,"52 S Swan St Central Avenue, Albany, NY",79900 ,-73.7584295 ,42.6551298 
246,"384 Morris St Pine Hills, Albany, NY",165000 ,-73.7802397 ,42.6575526 
248,"309 Orange St Sheridan Hollow, Albany, NY",8000 ,-73.7608193 ,42.6597808 
249,"69 S Ferry St Pastures, Albany, NY",62900 ,-73.7551099 ,42.6429361 
250,"73 Crestwood Ter Albany, NY",134900 ,-73.8758820 ,42.7129240 
251,"864 Lancaster St Pine Hills, Albany, NY",209900 ,-73.7903404 ,42.6690096 
252,"7 Bryn Mawr Ct Bishop's Gate, Albany, NY",369000 ,-73.7526186 ,42.6741189 
253,"15 Campus View Dr Albany, NY",310000 ,-73.7584878 ,42.7183843 
254,"356 Hudson Ave Center Square, Albany, NY",272500 ,-73.7662774 ,42.6535934 
256,"512 Washington Ave Pine Hills, Albany, NY",65000 ,-73.7750918 ,42.6632998 
257,"49 Academy Rd Helderberg, Albany, NY",172000 ,-73.7856060 ,42.6503800 
258,"399 State St #903 Central Avenue, Albany, NY",125500 ,-73.7660061 ,42.6572433 
259,"136 Livingston Ave Arbor Hill, Albany, NY",5000 ,-73.7520545 ,42.6594474 
260,"260 2nd St West Hill, Albany, NY",10000 ,-73.7619683 ,42.6631300 
261,"10 Thurlow Ter Washington Park, Albany, NY",799000 ,-73.7740463 ,42.6593374 
262,"35 West St Central Avenue, Albany, NY",85000 ,-73.7715843 ,42.6623886 
263,"99 Southern Blvd Delaware Avenue, Albany, NY",97000 ,-73.7830507 ,42.6369112 
